order_id,item_id,customer_id,product_id,staff_id,store_id,quantity,list_price,discount,discount_percentage,total_price,order_status,order_status_desc,order_date,required_date,shipped_date,ship_status,days_to_ship,delay_vs_required
936,2,265,44,6,2,1,539.99,0.07,7.0,502.19,4,Completed,2017-06-10,2017-06-13,2017-06-12,Completed,2.0,-1.0
937,1,73,108,7,2,2,449.99,0.1,10.0,809.98,4,Completed,2017-06-11,2017-06-14,2017-06-13,Completed,2.0,-1.0
937,2,73,51,7,2,2,6499.99,0.07,7.0,12089.98,4,Completed,2017-06-11,2017-06-14,2017-06-13,Completed,2.0,-1.0
937,3,73,58,7,2,2,4999.99,0.07,7.0,9299.98,4,Completed,2017-06-11,2017-06-14,2017-06-13,Completed,2.0,-1.0
937,4,73,28,7,2,2,2499.99,0.07,7.0,4649.98,4,Completed,2017-06-11,2017-06-14,2017-06-13,Completed,2.0,-1.0
937,5,73,66,7,2,1,250.99,0.2,20.0,200.79,4,Completed,2017-06-11,2017-06-14,2017-06-13,Completed,2.0,-1.0
938,1,129,4,6,2,1,2899.99,0.05,5.0,2754.99,4,Completed,2017-06-11,2017-06-12,2017-06-12,Completed,1.0,0.0
938,2,129,13,6,2,1,269.99,0.05,5.0,256.49,4,Completed,2017-06-11,2017-06-12,2017-06-12,Completed,1.0,0.0
939,1,1407,5,6,2,1,1320.99,0.1,10.0,1188.89,4,Completed,2017-06-11,2017-06-12,2017-06-14,Completed,3.0,2.0
939,2,1407,107,6,2,2,416.99,0.2,20.0,667.18,4,Completed,2017-06-11,2017-06-12,2017-06-14,Completed,3.0,2.0
940,1,585,75,2,1,2,599.99,0.2,20.0,959.98,4,Completed,2017-06-12,2017-06-14,2017-06-13,Completed,1.0,-1.0
941,1,736,25,2,1,1,499.99,0.1,10.0,449.99,4,Completed,2017-06-12,2017-06-14,2017-06-14,Completed,2.0,0.0
941,2,736,102,2,1,2,489.99,0.05,5.0,930.98,4,Completed,2017-06-12,2017-06-14,2017-06-14,Completed,2.0,0.0
941,3,736,11,2,1,2,1680.99,0.07,7.0,3126.64,4,Completed,2017-06-12,2017-06-14,2017-06-14,Completed,2.0,0.0
942,1,537,98,6,2,2,489.99,0.05,5.0,930.98,4,Completed,2017-06-13,2017-06-16,2017-06-15,Completed,2.0,-1.0
942,2,537,110,6,2,2,470.99,0.1,10.0,847.78,4,Completed,2017-06-13,2017-06-16,2017-06-15,Completed,2.0,-1.0
942,3,537,35,6,2,2,832.99,0.07,7.0,1549.36,4,Completed,2017-06-13,2017-06-16,2017-06-15,Completed,2.0,-1.0
942,4,537,103,6,2,1,551.99,0.05,5.0,524.39,4,Completed,2017-06-13,2017-06-16,2017-06-15,Completed,2.0,-1.0
942,5,537,100,6,2,1,489.99,0.05,5.0,465.49,4,Completed,2017-06-13,2017-06-16,2017-06-15,Completed,2.0,-1.0
943,1,1025,25,6,2,1,499.99,0.2,20.0,399.99,4,Completed,2017-06-13,2017-06-15,2017-06-15,Completed,2.0,0.0
943,2,1025,82,6,2,1,659.99,0.2,20.0,527.99,4,Completed,2017-06-13,2017-06-15,2017-06-15,Completed,2.0,0.0
944,1,138,29,3,1,2,999.99,0.07,7.0,1859.98,4,Completed,2017-06-14,2017-06-15,2017-06-17,Completed,3.0,2.0
944,2,138,16,3,1,2,599.99,0.1,10.0,1079.98,4,Completed,2017-06-14,2017-06-15,2017-06-17,Completed,3.0,2.0
944,3,138,70,3,1,2,659.99,0.2,20.0,1055.98,4,Completed,2017-06-14,2017-06-15,2017-06-17,Completed,3.0,2.0
944,4,138,85,3,1,2,329.99,0.2,20.0,527.98,4,Completed,2017-06-14,2017-06-15,2017-06-17,Completed,3.0,2.0
944,5,138,69,3,1,2,416.99,0.07,7.0,775.6,4,Completed,2017-06-14,2017-06-15,2017-06-17,Completed,3.0,2.0
945,1,167,105,7,2,1,533.99,0.05,5.0,507.29,4,Completed,2017-06-14,2017-06-15,2017-06-16,Completed,2.0,1.0
945,2,167,94,7,2,2,249.99,0.2,20.0,399.98,4,Completed,2017-06-14,2017-06-15,2017-06-16,Completed,2.0,1.0
945,3,167,34,7,2,2,469.99,0.05,5.0,892.98,4,Completed,2017-06-14,2017-06-15,2017-06-16,Completed,2.0,1.0
945,4,167,44,7,2,2,539.99,0.1,10.0,971.98,4,Completed,2017-06-14,2017-06-15,2017-06-16,Completed,2.0,1.0
945,5,167,50,7,2,2,5999.99,0.05,5.0,11399.98,4,Completed,2017-06-14,2017-06-15,2017-06-16,Completed,2.0,1.0
946,1,525,7,6,2,1,3999.99,0.1,10.0,3599.99,4,Completed,2017-06-14,2017-06-16,2017-06-15,Completed,1.0,-1.0
946,2,525,85,6,2,2,329.99,0.2,20.0,527.98,4,Completed,2017-06-14,2017-06-16,2017-06-15,Completed,1.0,-1.0
946,3,525,62,6,2,1,3499.99,0.05,5.0,3324.99,4,Completed,2017-06-14,2017-06-16,2017-06-15,Completed,1.0,-1.0
946,4,525,22,6,2,2,269.99,0.2,20.0,431.98,4,Completed,2017-06-14,2017-06-16,2017-06-15,Completed,1.0,-1.0
946,5,525,56,6,2,2,5499.99,0.07,7.0,10229.98,4,Completed,2017-06-14,2017-06-16,2017-06-15,Completed,1.0,-1.0
947,1,278,32,3,1,1,469.99,0.05,5.0,446.49,4,Completed,2017-06-15,2017-06-18,2017-06-17,Completed,2.0,-1.0
947,2,278,42,3,1,2,2299.99,0.07,7.0,4277.98,4,Completed,2017-06-15,2017-06-18,2017-06-17,Completed,2.0,-1.0
947,3,278,44,3,1,1,539.99,0.07,7.0,502.19,4,Completed,2017-06-15,2017-06-18,2017-06-17,Completed,2.0,-1.0
948,1,618,23,6,2,2,299.99,0.2,20.0,479.98,4,Completed,2017-06-15,2017-06-17,2017-06-17,Completed,2.0,0.0
948,2,618,20,6,2,2,599.99,0.1,10.0,1079.98,4,Completed,2017-06-15,2017-06-17,2017-06-17,Completed,2.0,0.0
948,3,618,101,6,2,1,339.99,0.2,20.0,271.99,4,Completed,2017-06-15,2017-06-17,2017-06-17,Completed,2.0,0.0
948,4,618,92,6,2,2,209.99,0.2,20.0,335.98,4,Completed,2017-06-15,2017-06-17,2017-06-17,Completed,2.0,0.0
948,5,618,72,6,2,2,619.99,0.2,20.0,991.98,4,Completed,2017-06-15,2017-06-17,2017-06-17,Completed,2.0,0.0
949,1,867,9,3,1,2,2999.99,0.1,10.0,5399.98,4,Completed,2017-06-16,2017-06-18,2017-06-17,Completed,1.0,-1.0
949,2,867,55,3,1,2,2699.99,0.05,5.0,5129.98,4,Completed,2017-06-16,2017-06-18,2017-06-17,Completed,1.0,-1.0
950,1,142,56,6,2,1,5499.99,0.05,5.0,5224.99,4,Completed,2017-06-16,2017-06-19,2017-06-18,Completed,2.0,-1.0
951,1,339,59,7,2,1,2599.99,0.1,10.0,2339.99,4,Completed,2017-06-16,2017-06-19,2017-06-19,Completed,3.0,0.0
951,2,339,43,7,2,2,5299.99,0.1,10.0,9539.98,4,Completed,2017-06-16,2017-06-19,2017-06-19,Completed,3.0,0.0
951,3,339,62,7,2,2,3499.99,0.2,20.0,5599.98,4,Completed,2017-06-16,2017-06-19,2017-06-19,Completed,3.0,0.0
952,1,355,20,7,2,2,599.99,0.07,7.0,1115.98,4,Completed,2017-06-16,2017-06-18,2017-06-18,Completed,2.0,0.0
952,2,355,57,7,2,1,1999.99,0.05,5.0,1899.99,4,Completed,2017-06-16,2017-06-18,2017-06-18,Completed,2.0,0.0
953,1,658,23,7,2,2,299.99,0.07,7.0,557.98,4,Completed,2017-06-16,2017-06-18,2017-06-17,Completed,1.0,-1.0
954,1,611,4,6,2,2,2899.99,0.1,10.0,5219.98,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
955,1,880,43,6,2,1,5299.99,0.1,10.0,4769.99,4,Completed,2017-06-17,2017-06-19,2017-06-18,Completed,1.0,-1.0
955,2,880,31,6,2,2,1632.99,0.07,7.0,3037.36,4,Completed,2017-06-17,2017-06-19,2017-06-18,Completed,1.0,-1.0
955,3,880,96,6,2,1,349.99,0.05,5.0,332.49,4,Completed,2017-06-17,2017-06-19,2017-06-18,Completed,1.0,-1.0
955,4,880,63,6,2,1,3499.99,0.2,20.0,2799.99,4,Completed,2017-06-17,2017-06-19,2017-06-18,Completed,1.0,-1.0
955,5,880,88,6,2,1,189.99,0.05,5.0,180.49,4,Completed,2017-06-17,2017-06-19,2017-06-18,Completed,1.0,-1.0
956,1,1184,76,6,2,2,299.99,0.1,10.0,539.98,4,Completed,2017-06-17,2017-06-19,2017-06-20,Completed,3.0,1.0
956,2,1184,23,6,2,1,299.99,0.2,20.0,239.99,4,Completed,2017-06-17,2017-06-19,2017-06-20,Completed,3.0,1.0
956,3,1184,73,6,2,2,749.99,0.1,10.0,1349.98,4,Completed,2017-06-17,2017-06-19,2017-06-20,Completed,3.0,1.0
956,4,1184,13,6,2,2,269.99,0.2,20.0,431.98,4,Completed,2017-06-17,2017-06-19,2017-06-20,Completed,3.0,1.0
956,5,1184,79,6,2,2,402.99,0.1,10.0,725.38,4,Completed,2017-06-17,2017-06-19,2017-06-20,Completed,3.0,1.0
957,1,722,108,9,3,2,449.99,0.05,5.0,854.98,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
957,2,722,14,9,3,2,269.99,0.07,7.0,502.18,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
957,3,722,70,9,3,2,659.99,0.05,5.0,1253.98,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
957,4,722,66,9,3,1,250.99,0.07,7.0,233.42,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
957,5,722,111,9,3,1,470.99,0.05,5.0,447.44,4,Completed,2017-06-17,2017-06-20,2017-06-20,Completed,3.0,0.0
958,1,1276,51,2,1,1,6499.99,0.1,10.0,5849.99,4,Completed,2017-06-18,2017-06-20,2017-06-19,Completed,1.0,-1.0
958,2,1276,76,2,1,1,299.99,0.2,20.0,239.99,4,Completed,2017-06-18,2017-06-20,2017-06-19,Completed,1.0,-1.0
959,1,650,15,7,2,1,529.99,0.2,20.0,423.99,4,Completed,2017-06-18,2017-06-21,2017-06-21,Completed,3.0,0.0
959,2,650,72,7,2,1,619.99,0.1,10.0,557.99,4,Completed,2017-06-18,2017-06-21,2017-06-21,Completed,3.0,0.0
959,3,650,41,7,2,1,1469.99,0.05,5.0,1396.49,4,Completed,2017-06-18,2017-06-21,2017-06-21,Completed,3.0,0.0
959,4,650,65,7,2,1,346.99,0.07,7.0,322.7,4,Completed,2017-06-18,2017-06-21,2017-06-21,Completed,3.0,0.0
960,1,1390,73,7,2,2,749.99,0.05,5.0,1424.98,4,Completed,2017-06-18,2017-06-19,2017-06-19,Completed,1.0,0.0
960,2,1390,52,7,2,1,875.99,0.1,10.0,788.39,4,Completed,2017-06-18,2017-06-19,2017-06-19,Completed,1.0,0.0
960,3,1390,48,7,2,2,1499.99,0.05,5.0,2849.98,4,Completed,2017-06-18,2017-06-19,2017-06-19,Completed,1.0,0.0
960,4,1390,83,7,2,2,149.99,0.1,10.0,269.98,4,Completed,2017-06-18,2017-06-19,2017-06-19,Completed,1.0,0.0
961,1,82,105,2,1,1,533.99,0.1,10.0,480.59,4,Completed,2017-06-19,2017-06-21,2017-06-22,Completed,3.0,1.0
961,2,82,47,2,1,2,5299.99,0.2,20.0,8479.98,4,Completed,2017-06-19,2017-06-21,2017-06-22,Completed,3.0,1.0
961,3,82,65,2,1,2,346.99,0.07,7.0,645.4,4,Completed,2017-06-19,2017-06-21,2017-06-22,Completed,3.0,1.0
962,1,570,65,7,2,2,346.99,0.07,7.0,645.4,4,Completed,2017-06-19,2017-06-22,2017-06-20,Completed,1.0,-2.0
962,2,570,64,7,2,2,489.99,0.07,7.0,911.38,4,Completed,2017-06-19,2017-06-22,2017-06-20,Completed,1.0,-2.0
963,1,1432,4,6,2,1,2899.99,0.07,7.0,2696.99,4,Completed,2017-06-19,2017-06-21,2017-06-21,Completed,2.0,0.0
964,1,404,90,7,2,1,209.99,0.2,20.0,167.99,4,Completed,2017-06-20,2017-06-22,2017-06-22,Completed,2.0,0.0
964,2,404,74,7,2,1,439.99,0.2,20.0,351.99,4,Completed,2017-06-20,2017-06-22,2017-06-22,Completed,2.0,0.0
965,1,457,90,6,2,2,209.99,0.1,10.0,377.98,4,Completed,2017-06-20,2017-06-22,2017-06-23,Completed,3.0,1.0
966,1,389,88,8,3,1,189.99,0.05,5.0,180.49,4,Completed,2017-06-20,2017-06-22,2017-06-22,Completed,2.0,0.0
966,2,389,73,8,3,1,749.99,0.07,7.0,697.49,4,Completed,2017-06-20,2017-06-22,2017-06-22,Completed,2.0,0.0
967,1,1323,66,6,2,1,250.99,0.2,20.0,200.79,4,Completed,2017-06-21,2017-06-24,2017-06-24,Completed,3.0,0.0
967,2,1323,77,6,2,2,799.99,0.05,5.0,1519.98,4,Completed,2017-06-21,2017-06-24,2017-06-24,Completed,3.0,0.0
967,3,1323,87,6,2,1,189.99,0.1,10.0,170.99,4,Completed,2017-06-21,2017-06-24,2017-06-24,Completed,3.0,0.0
967,4,1323,103,6,2,1,551.99,0.2,20.0,441.59,4,Completed,2017-06-21,2017-06-24,2017-06-24,Completed,3.0,0.0
968,1,1403,87,6,2,1,189.99,0.2,20.0,151.99,4,Completed,2017-06-21,2017-06-23,2017-06-23,Completed,2.0,0.0
968,2,1403,61,6,2,2,4999.99,0.05,5.0,9499.98,4,Completed,2017-06-21,2017-06-23,2017-06-23,Completed,2.0,0.0
968,3,1403,10,6,2,2,1549.0,0.05,5.0,2943.1,4,Completed,2017-06-21,2017-06-23,2017-06-23,Completed,2.0,0.0
969,1,248,74,9,3,1,439.99,0.2,20.0,351.99,4,Completed,2017-06-21,2017-06-24,2017-06-22,Completed,1.0,-2.0
969,2,248,36,9,3,1,832.99,0.1,10.0,749.69,4,Completed,2017-06-21,2017-06-24,2017-06-22,Completed,1.0,-2.0
970,1,836,85,7,2,1,329.99,0.1,10.0,296.99,4,Completed,2017-06-22,2017-06-25,2017-06-23,Completed,1.0,-2.0
970,2,836,48,7,2,2,1499.99,0.1,10.0,2699.98,4,Completed,2017-06-22,2017-06-25,2017-06-23,Completed,1.0,-2.0
970,3,836,54,7,2,2,3199.99,0.1,10.0,5759.98,4,Completed,2017-06-22,2017-06-25,2017-06-23,Completed,1.0,-2.0
970,4,836,68,7,2,1,449.99,0.1,10.0,404.99,4,Completed,2017-06-22,2017-06-25,2017-06-23,Completed,1.0,-2.0
971,1,1426,70,8,3,2,659.99,0.05,5.0,1253.98,4,Completed,2017-06-22,2017-06-23,2017-06-24,Completed,2.0,1.0
971,2,1426,65,8,3,2,346.99,0.07,7.0,645.4,4,Completed,2017-06-22,2017-06-23,2017-06-24,Completed,2.0,1.0
971,3,1426,8,8,3,2,1799.99,0.05,5.0,3419.98,4,Completed,2017-06-22,2017-06-23,2017-06-24,Completed,2.0,1.0
971,4,1426,12,8,3,2,549.99,0.07,7.0,1022.98,4,Completed,2017-06-22,2017-06-23,2017-06-24,Completed,2.0,1.0
971,5,1426,38,8,3,1,549.99,0.2,20.0,439.99,4,Completed,2017-06-22,2017-06-23,2017-06-24,Completed,2.0,1.0
972,1,270,100,7,2,1,489.99,0.2,20.0,391.99,4,Completed,2017-06-23,2017-06-24,2017-06-25,Completed,2.0,1.0
972,2,270,63,7,2,1,3499.99,0.07,7.0,3254.99,4,Completed,2017-06-23,2017-06-24,2017-06-25,Completed,2.0,1.0
973,1,238,4,6,2,2,2899.99,0.1,10.0,5219.98,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
973,2,238,28,6,2,2,2499.99,0.1,10.0,4499.98,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
973,3,238,47,6,2,2,5299.99,0.05,5.0,10069.98,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
973,4,238,71,6,2,1,416.99,0.07,7.0,387.8,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
974,1,511,33,8,3,2,469.99,0.1,10.0,845.98,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
974,2,511,22,8,3,2,269.99,0.2,20.0,431.98,4,Completed,2017-06-24,2017-06-27,2017-06-27,Completed,3.0,0.0
975,1,1092,110,6,2,2,470.99,0.2,20.0,753.58,4,Completed,2017-06-25,2017-06-27,2017-06-28,Completed,3.0,1.0
976,1,1266,26,9,3,2,599.99,0.1,10.0,1079.98,4,Completed,2017-06-25,2017-06-28,2017-06-27,Completed,2.0,-1.0
976,2,1266,39,9,3,1,1499.99,0.07,7.0,1394.99,4,Completed,2017-06-25,2017-06-28,2017-06-27,Completed,2.0,-1.0
977,1,400,52,7,2,2,875.99,0.1,10.0,1576.78,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
977,2,400,69,7,2,2,416.99,0.05,5.0,792.28,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
977,3,400,27,7,2,1,999.99,0.05,5.0,949.99,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
977,4,400,80,7,2,2,761.99,0.05,5.0,1447.78,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
978,1,1123,106,6,2,2,449.99,0.05,5.0,854.98,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
978,2,1123,25,6,2,2,499.99,0.2,20.0,799.98,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
978,3,1123,108,6,2,2,449.99,0.05,5.0,854.98,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
979,1,1190,55,6,2,1,2699.99,0.05,5.0,2564.99,4,Completed,2017-06-26,2017-06-29,2017-06-27,Completed,1.0,-2.0
979,2,1190,71,6,2,2,416.99,0.2,20.0,667.18,4,Completed,2017-06-26,2017-06-29,2017-06-27,Completed,1.0,-2.0
979,3,1190,12,6,2,2,549.99,0.1,10.0,989.98,4,Completed,2017-06-26,2017-06-29,2017-06-27,Completed,1.0,-2.0
979,4,1190,52,6,2,1,875.99,0.2,20.0,700.79,4,Completed,2017-06-26,2017-06-29,2017-06-27,Completed,1.0,-2.0
980,1,328,49,9,3,2,3499.99,0.2,20.0,5599.98,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
980,2,328,9,9,3,1,2999.99,0.1,10.0,2699.99,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
980,3,328,64,9,3,1,489.99,0.1,10.0,440.99,4,Completed,2017-06-26,2017-06-28,2017-06-27,Completed,1.0,-1.0
981,1,687,35,8,3,1,832.99,0.1,10.0,749.69,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
981,2,687,95,8,3,2,299.99,0.05,5.0,569.98,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
981,3,687,21,8,3,2,269.99,0.07,7.0,502.18,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
981,4,687,36,8,3,2,832.99,0.1,10.0,1499.38,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
981,5,687,61,8,3,1,4999.99,0.07,7.0,4649.99,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
982,1,1423,22,9,3,2,269.99,0.1,10.0,485.98,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
982,2,1423,110,9,3,1,470.99,0.07,7.0,438.02,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
982,3,1423,52,9,3,1,875.99,0.07,7.0,814.67,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
982,4,1423,40,9,3,2,4999.99,0.05,5.0,9499.98,4,Completed,2017-06-26,2017-06-29,2017-06-28,Completed,2.0,-1.0
983,1,1158,63,6,2,1,3499.99,0.1,10.0,3149.99,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
983,2,1158,20,6,2,2,599.99,0.2,20.0,959.98,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
983,3,1158,68,6,2,1,449.99,0.07,7.0,418.49,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
983,4,1158,81,6,2,2,1099.99,0.07,7.0,2045.98,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
983,5,1158,88,6,2,1,189.99,0.05,5.0,180.49,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
984,1,1287,68,7,2,1,449.99,0.2,20.0,359.99,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
984,2,1287,81,7,2,2,1099.99,0.2,20.0,1759.98,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
984,3,1287,12,7,2,1,549.99,0.1,10.0,494.99,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
984,4,1287,111,7,2,1,470.99,0.2,20.0,376.79,4,Completed,2017-06-27,2017-06-28,2017-06-29,Completed,2.0,1.0
985,1,461,5,6,2,2,1320.99,0.07,7.0,2457.04,4,Completed,2017-06-30,2017-07-02,2017-07-01,Completed,1.0,-1.0
985,2,461,59,6,2,1,2599.99,0.2,20.0,2079.99,4,Completed,2017-06-30,2017-07-02,2017-07-01,Completed,1.0,-1.0
985,3,461,78,6,2,2,647.99,0.05,5.0,1231.18,4,Completed,2017-06-30,2017-07-02,2017-07-01,Completed,1.0,-1.0
986,1,556,87,7,2,1,189.99,0.1,10.0,170.99,4,Completed,2017-06-30,2017-07-03,2017-07-01,Completed,1.0,-2.0
986,2,556,78,7,2,1,647.99,0.05,5.0,615.59,4,Completed,2017-06-30,2017-07-03,2017-07-01,Completed,1.0,-2.0
986,3,556,26,7,2,2,599.99,0.07,7.0,1115.98,4,Completed,2017-06-30,2017-07-03,2017-07-01,Completed,1.0,-2.0
987,1,172,51,2,1,2,6499.99,0.1,10.0,11699.98,4,Completed,2017-07-02,2017-07-04,2017-07-04,Completed,2.0,0.0
987,2,172,60,2,1,2,1559.99,0.2,20.0,2495.98,4,Completed,2017-07-02,2017-07-04,2017-07-04,Completed,2.0,0.0
987,3,172,80,2,1,1,761.99,0.07,7.0,708.65,4,Completed,2017-07-02,2017-07-04,2017-07-04,Completed,2.0,0.0
988,1,436,35,6,2,1,832.99,0.2,20.0,666.39,4,Completed,2017-07-02,2017-07-04,2017-07-05,Completed,3.0,1.0
988,2,436,38,6,2,1,549.99,0.07,7.0,511.49,4,Completed,2017-07-02,2017-07-04,2017-07-05,Completed,3.0,1.0
988,3,436,12,6,2,2,549.99,0.07,7.0,1022.98,4,Completed,2017-07-02,2017-07-04,2017-07-05,Completed,3.0,1.0
989,1,1145,99,6,2,1,299.99,0.05,5.0,284.99,4,Completed,2017-07-02,2017-07-04,2017-07-03,Completed,1.0,-1.0
989,2,1145,27,6,2,1,999.99,0.1,10.0,899.99,4,Completed,2017-07-02,2017-07-04,2017-07-03,Completed,1.0,-1.0
989,3,1145,70,6,2,1,659.99,0.1,10.0,593.99,4,Completed,2017-07-02,2017-07-04,2017-07-03,Completed,1.0,-1.0
989,4,1145,84,6,2,2,109.99,0.07,7.0,204.58,4,Completed,2017-07-02,2017-07-04,2017-07-03,Completed,1.0,-1.0
989,5,1145,5,6,2,1,1320.99,0.1,10.0,1188.89,4,Completed,2017-07-02,2017-07-04,2017-07-03,Completed,1.0,-1.0
990,1,706,6,7,2,2,469.99,0.2,20.0,751.98,4,Completed,2017-07-04,2017-07-07,2017-07-07,Completed,3.0,0.0
990,2,706,29,7,2,1,999.99,0.1,10.0,899.99,4,Completed,2017-07-04,2017-07-07,2017-07-07,Completed,3.0,0.0
990,3,706,91,7,2,1,349.99,0.1,10.0,314.99,4,Completed,2017-07-04,2017-07-07,2017-07-07,Completed,3.0,0.0
990,4,706,14,7,2,2,269.99,0.1,10.0,485.98,4,Completed,2017-07-04,2017-07-07,2017-07-07,Completed,3.0,0.0
991,1,751,9,2,1,2,2999.99,0.2,20.0,4799.98,4,Completed,2017-07-06,2017-07-07,2017-07-09,Completed,3.0,2.0
991,2,751,79,2,1,1,402.99,0.2,20.0,322.39,4,Completed,2017-07-06,2017-07-07,2017-07-09,Completed,3.0,2.0
991,3,751,34,2,1,1,469.99,0.2,20.0,375.99,4,Completed,2017-07-06,2017-07-07,2017-07-09,Completed,3.0,2.0
992,1,723,45,7,2,1,869.99,0.07,7.0,809.09,4,Completed,2017-07-07,2017-07-10,2017-07-09,Completed,2.0,-1.0
992,2,723,102,7,2,1,489.99,0.1,10.0,440.99,4,Completed,2017-07-07,2017-07-10,2017-07-09,Completed,2.0,-1.0
992,3,723,20,7,2,1,599.99,0.2,20.0,479.99,4,Completed,2017-07-07,2017-07-10,2017-07-09,Completed,2.0,-1.0
992,4,723,101,7,2,2,339.99,0.2,20.0,543.98,4,Completed,2017-07-07,2017-07-10,2017-07-09,Completed,2.0,-1.0
992,5,723,7,7,2,1,3999.99,0.05,5.0,3799.99,4,Completed,2017-07-07,2017-07-10,2017-07-09,Completed,2.0,-1.0
993,1,1415,58,3,1,1,4999.99,0.2,20.0,3999.99,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
993,2,1415,36,3,1,2,832.99,0.1,10.0,1499.38,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
993,3,1415,10,3,1,2,1549.0,0.05,5.0,2943.1,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
993,4,1415,99,3,1,2,299.99,0.07,7.0,557.98,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
993,5,1415,79,3,1,2,402.99,0.1,10.0,725.38,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
994,1,419,37,7,2,2,379.99,0.1,10.0,683.98,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
994,2,419,45,7,2,1,869.99,0.2,20.0,695.99,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
994,3,419,66,7,2,1,250.99,0.07,7.0,233.42,4,Completed,2017-07-09,2017-07-11,2017-07-11,Completed,2.0,0.0
995,1,621,16,2,1,2,599.99,0.1,10.0,1079.98,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
995,2,621,90,2,1,1,209.99,0.2,20.0,167.99,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
995,3,621,101,2,1,1,339.99,0.1,10.0,305.99,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
996,1,915,68,2,1,2,449.99,0.05,5.0,854.98,4,Completed,2017-07-11,2017-07-12,2017-07-12,Completed,1.0,0.0
996,2,915,32,2,1,1,469.99,0.05,5.0,446.49,4,Completed,2017-07-11,2017-07-12,2017-07-12,Completed,1.0,0.0
997,1,485,86,7,2,2,149.99,0.07,7.0,278.98,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
997,2,485,105,7,2,2,533.99,0.2,20.0,854.38,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
997,3,485,14,7,2,2,269.99,0.07,7.0,502.18,4,Completed,2017-07-11,2017-07-13,2017-07-14,Completed,3.0,1.0
998,1,219,26,7,2,2,599.99,0.05,5.0,1139.98,4,Completed,2017-07-12,2017-07-13,2017-07-14,Completed,2.0,1.0
